##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;NOTES TO TRANSLATORS:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;=====================;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;TEXT COLORS:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§A = 0,64,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§B = 0,0,192;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§C = 128,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§D = 255,255,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§E = 255,0,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§F = 255,128,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§G = 0,100,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§H = 128,128, 128;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§I = 0,0,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§J = 0,192,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§M = 100,255,100;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§N = 255,100,100;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§R = 240,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§W = 255,255,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§Y = 208,232,248;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§Z = 0,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§§ - restores old color;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Minister personalities;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_RUTHLESS_DICTATOR;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_BRILLIANT_MARINE_ENGINEER;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;The Brilliant Marine Engineer is an exceptional talent whose works and inventions have made a deep and lasting impact on the shipbuilding industry and naval administration.;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_MESSIANIC_ZEALOT;Messianic Zealot;Messianic Zealot;Messianic Zealot;Fanático mesiánico;Messianic Zealot;Messianic Zealot;Messianic Zealot;Messianic Zealot;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_MESSIANIC_ZEALOT;The Messianic Zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes, the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely.;""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";""El fanático mesiánico está decidido a extender su sistema preferido de gobierno a través de la totalidad del planeta. A sus ojos", el futuro de la humanidad pertenece a los de su lado," y todos los que se oponen a esta visión debe ser barrido. Él podría ser un llamado socialista a una """"guerra santa contra el imperialismo""""", un ideólogo que piensa que el mundo sólo puede ser seguro una vez que todos los tiranos han caído, o un fanático religioso. De cualquier manera, sus ataques retóricos militantes miedo en los corazones de otros líderes mundiales," y su radicalismo hace que la convivencia pacífica improbable."";""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";""The messianic zealot is determined to spread his preferred system of government across the entirety of the planet. In his eyes", the future of mankind belongs to those on his side," and all who oppose this vision must be swept away. He could be a socialist calling for a """"holy war against imperialism", an ideologue who thinks that the world can only be safe once all tyrants have fallen, or a religious fanatic. Either way, his militant rhetoric strikes fear in the hearts of other world leaders," and his radicalism makes peaceful coexistence unlikely."";;;X",,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_TRAVELING_SALESMAN;Traveling Salesman;Traveling Salesman;Traveling Salesman;Viajante de comercio;Traveling Salesman;Traveling Salesman;Traveling Salesman;Traveling Salesman;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_TRAVELING_SALESMAN;The Traveling Salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;El viajante de comercio ha hecho un nombre por sí mismo mientras se desempeñaba como Ministro de Comercio. Ahora se utiliza a menudo como un emisario extranjero donde sus actitudes flexibles, la naturaleza amable y habilidades de regateo han servido bien a su país. Para él, las relaciones exteriores y el comercio son casi sinónimos, y él prefiere fomentar un ambiente de negocios estable y amigable para cualquier aventuras que puedan hacerle perder clientes e inversionistas extranjeros de la nación.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;The traveling salesman has made a name for himself while serving as the Minister of Trade. Now he is often used as a foreign emissary where his flexible attitudes, amiable nature, and haggling skills have served his country well. For him, foreign affairs and trade are practically synonymous, and he prefers fostering a stable and friendly business environment to any adventures that may upset the nation’s foreign customers and investors.;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_CULTURE_WARRIOR;Culture Warrior;Culture Warrior;Culture Warrior;Guerrero de la cultura;Culture Warrior;Culture Warrior;Culture Warrior;Culture Warrior;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_CULTURE_WARRIOR;The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ;""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";""El guerrero de la cultura ve si misma como un actor fundamental en la lucha por el alma de su nación. Desde su punto de vista", el país se encuentra en medio de una lucha épica entre dos conjuntos de valores culturales en conflicto. Esto es simplemente inaceptable para ellos," ya que insisten en que el único conflicto cultural que debe ser tolerado en la sociedad es """"el conflicto entre el bien y mejor."""" Rechazan las ideas que el arte puede ser apolítico porque tienen una extraña habilidad para descubrir matices insidiosos en todas partes. La cultura del guerrero quiere artistas del país", escritores, medios de comunicación y los intelectuales que confirmar a sus valores. Ellos están muy bien si la creatividad tiene que ser sofocado, siempre y cuando el país está protegido de las ideas extranjeras," subversivas o degenerados."";""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";""The Culture Warrior sees themself as an integral player in the struggle for their nation’s soul. From their point of view the country is in the midst of an epic struggle between two sets of conflicting cultural values. This is simply unacceptable to them"," as they insist that the only cultural conflict that should be tolerated in their society is """"the conflict between good and best."""" They reject notions that art can be apolitical because they have an uncanny knack for discovering insidious undertones everywhere. The culture warrior wants the country’s artists", writers, mass media, and intelligentsia to confirm to his or her values. They are fine if creativity has to be stifled so long as the country is protected from foreign, subversive," or degenerate ideas. ."";;;X",,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_MAD_MAN;M.A.D. Man;M.A.D. Man;M.A.D. Man;M.A.D. Man;M.A.D. Man;M.A.D. Man;M.A.D. Man;M.A.D. Man;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_MAD_MAN;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;El M.A.D. man afirma que el despliegue de armas nucleares es esencial para el mantenimiento de la paz. Él realmente cree que la amenaza de la aniquilación nuclear mutua mantendrá los enemigos de su nación bajo control. Él siempre a favor del fortalecimiento de las capacidades nucleares de la nación, en caso de que su país tiene que luchar contra la misma guerra que espera evitar.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;The M.A.D. Man claims that the deployment of nuclear weapons is essential to the maintenance of peace. He truly believes that the threat of mutual nuclear annihilation will keep his nation’s enemies in check. He always in favor of strengthening the nation’s nuclear capabilities, just in case his country has to fight the very war that he hopes to avoid.;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_SPACE_ENTHUSIAST;Space Enthusiast;Space Enthusiast;Space Enthusiast;Entusiasta del Espacio;Space Enthusiast;Space Enthusiast;Space Enthusiast;Space Enthusiast;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
